original_name,authoritative_name,uni_id,uni_data_source,canonical_event_key,notes
Seattle University,Seattle University,NA,NA,20150415_Seattle_Rally_Labor,
Seattle University,Seattle University,NA,NA,20150526_Seattle_March_UniversityGovernance,
Seattle University,Seattle University,NA,NA,20161019_Seattle_OtherForm_Anti-racism,
Seattle University,Seattle University,NA,NA,20161129_Seattle_March_Labour,
Seattle University,Seattle University,NA,NA,20180316_Seattle_Rally_Labour,
Seattle University,Seattle University,NA,NA,20130320_Seattle_Rally_Environmental,
Seattle University,Seattle University,NA,NA,20140414_Seattle_Rally_Environmental,
Seattle University,Seattle University,NA,NA,20140401_Seattle_Disruption_Labor,
Seattle University,Seattle University,NA,NA,20140406_Seattle_NoForm_Environmental,
Brown University,Brown University,NA,NA,20151006_Providence_Rally_Indigenous,
Brown University,Brown University,NA,NA,20151112_Providence_Rally_Anti-racism,
Brown University,Brown University,NA,NA,20151201_Providence_Vigil_Immigration(For),
Brown University,Brown University,NA,NA,20151201_Providence_Vigil_Anti-war,
Brown University,Brown University,NA,NA,20161116_Providence_WalkOut_UniversityGovernance,
Brown University,Brown University,NA,NA,20170419_Providence_Rally_Envrionmental,
Brown University,Brown University,NA,NA,20161120_Providence_OtherForm_OtherIssue,
Brown University,Brown University,NA,NA,20161110_Providence_PropertyDamage_OtherIssue,
Brown University,Brown University,NA,NA,20170222_Virtual_Petition_IndigenousIssues,
Brown University,Brown University,NA,NA,20171129_Providence_Rally_OtherIssue,
Brown University,Brown University,NA,NA,20180211_Providence_Demonstration_CampusClimate,
Brown University,Brown University,NA,NA,20180418_Providence_Rally_Labor,
Brown University,Brown University,NA,NA,20131025_Providence_Petition_PoliceViolence,
Brown University,Brown University,NA,NA,20131029_Providence_Disruption_PoliceViolence,
Brown University,Brown University,NA,NA,20131001_Providence_Petition_Labor,
Brown University,Brown University,NA,NA,20131028_Providence_Vigil_PoliceViolence,
Brown University,Brown University,NA,NA,20131029_Providence_OtherForm_PoliceViolence,
Brown University,Brown University,NA,NA,20140621_Providence_Petition_Labor,
Brown University,Brown University,NA,NA,20140715_Providence_Rally_Labor,
Providence College,Providence College,NA,NA,20160216_Providence_sit-in_Universitygovernance,
Providence College,Providence College,NA,NA,20160203_Providence_Rally_Anti-racism,
Rhode Island School of Design,Rhode Island School of Design,NA,NA,20160401_Providence_Rally_Universitygovernance,
Rhode Island School of Design,Rhode Island School of Design,NA,NA,20130430_Providence_Sit-In_Environmental,
Washington State University,Washington State University,236939,ipeds,20151116_Pullman_Rally_Anti-racism,
Washington State University,Washington State University,236939,ipeds,20151119_Moscow_Rally_Anti-Racism,
Washington State University,Washington State University,236939,ipeds,20151116_Pullman_Rally_Anti-racism,
Washington State University,Washington State University,236939,ipeds,20160401_Pullman_Rally_Campusclimate,
Washington State University,Washington State University,236939,ipeds,20151116_Pullman_Rally_OtherIssue,
Washington State University,Washington State University,236939,ipeds,20170412_Pullman_Symbolic_Pro-life,
Washington State University,Washington State University,236939,ipeds,20170412_Pullman_PropertyDamage_AbortionAccess,
Washington State University,Washington State University,236939,ipeds,20160909_Pullman_Rally_Environmental,
Washington State University,Washington State University,236939,ipeds,20160906_Pullman_Rally_Environmental,
Washington State University,Washington State University,236939,ipeds,20161107_Pullman_Rally_Enviromental,
Washington State University,Washington State University,236939,ipeds,20161109_Pullman_Rally_Trump(for),
Washington State University,Washington State University,236939,ipeds,20161109_Pullman_Rally_Trump(against),
Washington State University,Washington State University,236939,ipeds,20161201_Pullman_Petition_Immigration(for),
Washington State University,Washington State University,236939,ipeds,20161202_Pullman_March_Immigration(for),
Washington State University,Washington State University,236939,ipeds,20170411_Pullman_Rally_Trump(against),
Washington State University,Washington State University,236939,ipeds,20170825_Pullman_SitIn_HateSpeech,
Washington State University,Washington State University,236939,ipeds,20170818_Pullman_Petition_WhiteSupremacyAgainst,
Washington State University,Washington State University,236939,ipeds,20170819_Pullman_March_WhiteSupremacyAgainst,
Washington State University,Washington State University,236939,ipeds,20170906_Pullman_Disruption_HateSpeech,
Washington State University,Washington State University,236939,ipeds,20170906_Pullman_Rally_FreeSpeech,
Washington State University,Washington State University,236939,ipeds,20171025_Pullman_March_AntiRacism,
Washington State University,Washington State University,236939,ipeds,20121003_Pullman_March_SexualAssault,
Washington State University,Washington State University,236939,ipeds,20121109_Pullman_Rally_Tuition,
Washington State University,Washington State University,236939,ipeds,20150403_Pullman_March_UniversityGov,
Wesleyan University,Wesleyan University,130697,ipeds,20170926_NewBritain_Rally_LabourAndWork,
Wesleyan University,Wesleyan University,130697,ipeds,20150921_Middletown_Petition_CampusClimate,
Wesleyan University,Wesleyan University,130697,ipeds,20151201_Middletown_March_Anti-Racism,
Wesleyan University,Wesleyan University,130697,ipeds,20151119_Middletown_Rally_UniversityGovernance,
Wesleyan University,Wesleyan University,130697,ipeds,20150901_Middletown_Petition_UniversityGovernance,
Wesleyan University,Wesleyan University,130697,ipeds,20160425_Middletown_Rally_AnimalRights,
Wesleyan University,Wesleyan University,130697,ipeds,20151112_Middletown_Sit-in_Anti-Racism,
Wesleyan University,Wesleyan University,130697,ipeds,20161010_Middletown_Blockade_UniversityGovernance,
Wesleyan University,Wesleyan University,130697,ipeds,20161109_Middletown_Petition_ImmigrationFor,
Wesleyan University,Wesleyan University,130697,ipeds,20170424_Middletown_March_LabourAndWork,
Wesleyan University,Wesleyan University,130697,ipeds,20170501_Middletown_Petition_ImmigrationFor,
Wesleyan University,Wesleyan University,130697,ipeds,20180413_Middletown_SitIn_Prison,
Wesleyan University,Wesleyan University,130697,ipeds,20170926_NewBritain_Rally_LabourAndWork,
Wesleyan University,Wesleyan University,130697,ipeds,20120801_Middletown_Petition_Labour,
Wesleyan University,Wesleyan University,130697,ipeds,20130921_Middletown_March_Labor,
Wesleyan University,Wesleyan University,130697,ipeds,20140416_Middletown_Demonstration_SexualViolence,
Wesleyan University,Wesleyan University,130697,ipeds,20140416_Middletown_InformationDistribution_SexualViolence,
Wesleyan University,Wesleyan University,130697,ipeds,20140919_Middletown_SymbolicDisplay_SexualAssault,
Wesleyan University,Wesleyan University,130697,ipeds,20140920_Middletown_Vigil_SexualAssault,
Wesleyan University,Wesleyan University,130697,ipeds,20141024_Middletown_SymbolicDisplay_Environmental,
Wesleyan University,Wesleyan University,130697,ipeds,20141208_Middletown_March_PoliceViolence,
Wesleyan University,Wesleyan University,130697,ipeds,20150213_Middletown_Vigil_Environmental,
Wesleyan University,Wesleyan University,130697,ipeds,20150504_Middletown_Rally_PoliceViolence,
Wesleyan University,Wesleyan University,130697,ipeds,20140930_Ithaca_Rally_SexualAssault,
Seton Hall University,Seton Hall University,NA,NA,20151111_SouthOrange_Demonstration_AntiRacism,
Seton Hall University,Seton Hall University,NA,NA,20161109_SouthOrange_OtherForm_Trump(Against),
Seton Hall University,Seton Hall University,NA,NA,20170131_SouthOrange_Vigil_Immigration(For),
Stanford University,Stanford University,NA,NA,20151112_Stanford_Rally_AntiRacism,
Stanford University,Stanford University,NA,NA,20151117_Stanford_Rally_FaithBasedDiscrimination,
Stanford University,Stanford University,NA,NA,20151118_Stanford_Rally_AntiRacism,
Stanford University,Stanford University,NA,NA,20160101_Stanford_Petition_Immigration,
Stanford University,Stanford University,NA,NA,20160303_Stanford_Rally_FarRight,
Stanford University,Stanford University,NA,NA,20160408_Stanford_Rally_UniversityGovernance,
Stanford University,Stanford University,NA,NA,20160605_Stanford_Petition_SexualAssault,
Stanford University,Stanford University,NA,NA,20151116_Stanford_Occupation_UniversityGovernance,
Stanford University,Stanford University,NA,NA,20151119_Stanford_March_UniversityGovernance,
Stanford University,Stanford University,NA,NA,20151120_Stanford_Rally_UniversityGovernance,
Stanford University,Stanford University,NA,NA,20161007_Stanford_InformationDistribution_Anti-war,
Stanford University,Stanford University,NA,NA,20161110_Stanford_Rally_IndigenousIssues,
Stanford University,Stanford University,NA,NA,20161115_Stanford_Walkout_Immigration(For),
Stanford University,Stanford University,NA,NA,20161115_Stanford_Petition_Immigration(For),
Stanford University,Stanford University,NA,NA,20170101_Stanford_OtherForm_Immigration(For),
Stanford University,Stanford University,NA,NA,20170101_Stanford_Petition_Immigration(For),
Stanford University,Stanford University,NA,NA,20170120_Stanford_March_Trump(Against),
Stanford University,Stanford University,NA,NA,20170301_Stanford_Rally_OtherIssue,
Stanford University,Stanford University,NA,NA,20170427_Stanford_Disruption_Immigration(For),
Stanford University,Stanford University,NA,NA,20170501_Stanford_Rally_Labour,
Stanford University,Stanford University,NA,NA,20171014_Stanford_OtherForm_Prison,
Stanford University,Stanford University,NA,NA,20171106_Stanford_Petition_Universitygovernance,
Stanford University,Stanford University,NA,NA,20171105_Stanford_OtherForm_Universitygovernance,
Stanford University,Stanford University,NA,NA,20171115_Stanford_March_IndigenousIssues,
Stanford University,Stanford University,NA,NA,20180222_Stanford_Rally_Anti-Racism,
Stanford University,Stanford University,NA,NA,20180223_Stanford_OtherForm_SexualAssault,
Stanford University,Stanford University,NA,NA,20180314_Stanford_Rally_GunControl,
Stanford University,Stanford University,NA,NA,20180612_Stanford_Petition_Labor,
Stanford University,Stanford University,NA,NA,20170803_PaloAlto_Picketing_UniversityGovernance,
Stanford University,Stanford University,NA,NA,20140505_Stanford_Rally_CultralAppropriation,
Marquette University,Marquette University,NA,NA,20151112_Milwaukee_SymbolicDisplay_CampusClimate,
Marquette University,Marquette University,NA,NA,20151110_Milwaukee_March_Anti-War,
Marquette University,Marquette University,NA,NA,20161013_Milwaukee_SymbolicDisplay_ProLife,
Marquette University,Marquette University,NA,NA,20161014_Milwaukee_SymbolicDisplay_AbortionAccess,
Marquette University,Marquette University,NA,NA,20161027_Milwaukee_UniversityGovernance,
Marquette University,Marquette University,NA,NA,20161027_Milwaukee_LGBSexualOrientationFor,
Marquette University,Marquette University,NA,NA,20161110_Milwaukee_Rally_TrumpAgainst,
Marquette University,Marquette University,NA,NA,20161116_Milwaukee_March_UniversityGovernance,
Marquette University,Marquette University,NA,NA,20170126_Milwaukee_Vigil_AbortionAccess,
Marquette University,Marquette University,NA,NA,20170127_Milwaukee_March_AbortionAccess,
Marquette University,Marquette University,NA,NA,20170423_Milwaukee_March_PublicFundingForHigherEducation,
Marquette University,Marquette University,NA,NA,20170908_Milwaukee_Rally_Trump(Against),
Marquette University,Marquette University,NA,NA,20141208_Milwaukee_Picketing_LGBSexualOrientationAgainst,
Marquette University,Marquette University,NA,NA,20141208_Miswaukee_Rally_LGBSexualOrientationFor,
Marquette University,Marquette University,NA,NA,20141222_Milwaukee_Rally_FreeSpeech,
Marquette University,Marquette University,NA,NA,20141222_Milwaukee_Rally_LGBSexualOrientationFor,
Marquette University,Marquette University,NA,NA,20150211_Milwaukee_March_TuitionFeesFinancialAid,
Marquette University,Marquette University,NA,NA,20150330_Milwaukee_March_ImmigrationFor,
Cerritos College,Cerritos College,NA,NA,20160505_Monterey_Rally_MassIncarceration,
Cerritos College,Cerritos College,NA,NA,20170328_Norwalk_Demonstration_Abortion(Against),
Cerritos College,Cerritos College,NA,NA,20170328_Norwalk_Demonstration_AbortionAccess,
Cerritos College,Cerritos College,NA,NA,20170508_Norwalk_Demonstration_Abortion(Against),
Cerritos College,Cerritos College,NA,NA,20170508_Norwalk_Demonstration_AbortionAccess,
West Virginia University,West Virginia University,NA,NA,20151112_Morgantown_March_Tuition,
West Virginia University,West Virginia University,NA,NA,20160212_Morgantown_Rally_Labor,
West Virginia University,West Virginia University,NA,NA,20151112_Morgantown_Rally_Labor,
West Virginia University,West Virginia University,NA,NA,20170209_Morgantown_Rally_TrumpAgainst,
West Virginia University,West Virginia University,NA,NA,20170209_Morgantown_Rally_ImmigrationFor,
West Virginia University,West Virginia University,NA,NA,20170918_Morganrown_Demonstration_TrumpAgainst,
West Virginia University,West Virginia University,NA,NA,20171004_Morgantown_SymbolicDisplay_PoliceViolence,
West Virginia University,West Virginia University,NA,NA,20180324_Morgantown_March_GunControl,
West Virginia University,West Virginia University,NA,NA,20130927_Morgantown_March_AbortionAccess,
West Virginia University,West Virginia University,NA,NA,20130927_Morgantown_March_ProLife,
University of Idaho,University of Idaho,142285,ipeds,20151116_Pullman_Rally_Anti-racism,
University of Idaho,University of Idaho,142285,ipeds,20151119_Moscow_Rally_Anti-Racism,
University of Idaho,University of Idaho,142285,ipeds,20151119_Moscow_Rally_Anti-Racism,
University of Idaho,University of Idaho,142285,ipeds,20161112_Moscow_Rally_TrumpAgainst,
University of Idaho,University of Idaho,142285,ipeds,20161112_Moscow_UnknownForm_TrumpFor,
University of Idaho,University of Idaho,142285,ipeds,20170204_Moscow_Rally_ImmigrationFor,
University of Idaho,University of Idaho,142285,ipeds,20170901_Moscow_Demonstration_TrumpAgainst,
University of Idaho,University of Idaho,142285,ipeds,20180330_Moscow_March_PoliceViolence,
University of Idaho,University of Idaho,142285,ipeds,20150329_Moscow_March_LabourAndWork,
University of Toledo,University of Toledo,NA,NA,20150828_Toledo_March_PoliceViolence,
University of Toledo,University of Toledo,NA,NA,20170130_Toledo_March_Immigration(For),
University of Toledo,University of Toledo,NA,NA,20170405_Toledo_Rally_Labour,
University of Toledo,University of Toledo,NA,NA,20121101_Toledo_OtherForm_AbortionAccess,
University of Toledo,University of Toledo,NA,NA,20130415_Virtual_Petition_AbortionAccess,
University of Toledo,University of Toledo,NA,NA,20130419_Toledo_Rally_AbortionAccess,
University of Toledo,University of Toledo,NA,NA,20130916_Toledo_ProLife,
University of Toledo,University of Toledo,NA,NA,20130916_Toledo_AbortionAccess,
Northwestern University,Northwestern University,147767,ipeds,20160101_Evanston_March_LabourandWork,
Northwestern University,Northwestern University,147767,ipeds,20151006_Virtual_Petition_UniversityGovernance,
Northwestern University,Northwestern University,147767,ipeds,20151101_Evanston_Rally_UniversityGovernance,
Northwestern University,Northwestern University,147767,ipeds,20151009_Evanston_Petition_Environmental,
Northwestern University,Northwestern University,147767,ipeds,20151113_Evanston_Rally_AntiRacism,
Northwestern University,Northwestern University,147767,ipeds,20151115_Evanston_OtherForm_AntiRacism,
Northwestern University,Northwestern University,147767,ipeds,20151127_Evanston_OtherForm_AntiRacism,
Northwestern University,Northwestern University,147767,ipeds,20151012_Evanston_OtherForm_OtherIssue,
Northwestern University,Northwestern University,147767,ipeds,20151120_Evanston_Rally_Environmental,
Northwestern University,Northwestern University,147767,ipeds,20151123_Evanston_Petition_LabourandWork,
Northwestern University,Northwestern University,147767,ipeds,20160101_Evanston_March_LabourandWork,
Northwestern University,Northwestern University,147767,ipeds,20140304_Evanston_Occupation_SexualAssault,
Vanderbilt University,Vanderbilt University,NA,NA,20151111_Nashville_Demonstration_Anti-racism,
Vanderbilt University,Vanderbilt University,NA,NA,20151112_Nashville_Demonstration_Anti-racism,
Vanderbilt University,Vanderbilt University,NA,NA,20151116_Nashville_OtherForm_UniversityGovernance,
Vanderbilt University,Vanderbilt University,NA,NA,20151201_Nashville_March_PoliceViolence,
Vanderbilt University,Vanderbilt University,NA,NA,20151111_Nashville_Petition_HateSpeech,
Vanderbilt University,Vanderbilt University,NA,NA,20161011_Nashville_Disruption_Anti-Racism,
Vanderbilt University,Vanderbilt University,NA,NA,20161116_Nashville_Occupation_ImmigrationFor,
Vanderbilt University,Vanderbilt University,NA,NA,20130927_Nashville_Vigil_SexualAssault,
Vanderbilt University,Vanderbilt University,NA,NA,20141201_Nashville_Rally_PoliceViolence,
Vanderbilt University,Vanderbilt University,NA,NA,20150117_Nashville_Rally_FaithBasedDiscrimination,
Vanderbilt University,Vanderbilt University,NA,NA,20150117_Nashville_Rally_FreeSpeech,
Mississippi State University,Mississippi State University,NA,NA,20160413_Starkville_sit-in_racializedsymbols,
Mississippi State University,Mississippi State University,NA,NA,20160413_MississippiState_Occupation_UniversityGovernance,
Mississippi State University,Mississippi State University,NA,NA,20151013_Starkville_Rally_LGB+(Against),
Mississippi State University,Mississippi State University,NA,NA,20151013_Starksville_Information_LGB+(For),
Mississippi State University,Mississippi State University,NA,NA,20160412_Starkville_Rally_LGB+(For),
Mississippi State University,Mississippi State University,NA,NA,20151015_Starkville_LGB+(For),
Mississippi State University,Mississippi State University,NA,NA,20140304_Starkville_NoForm_LGB+,
Mississippi State University,Mississippi State University,NA,NA,20150407_MississippiState_OtherForm,
Mississippi State University,Mississippi State University,NA,NA,20150407_MississippiState_Demonstration_HateSpeech,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20151112_StateCollege_Rally_Campusclimate,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170209_Philadelphia_Rally_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161021_UniversityPark_Rally_TrumpFor,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161021_UniversityPark_Demonstration_TrumpAgainst,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161101_UniversityPark_Rally_TrumpAgainst,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161101_UniversityPark_Demonstration_TrumpFor,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170222_UniversityPark_OtherForm_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161206_Virtual_Petition_ImmigrationFor,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161020_WestChester_Strike_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161115_StateCollege_Walkout_Trump(Against),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20161115_StateCollege_Rally_Environmental,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170121_StateCollege_Rally_Feminism,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170128_StateCollege_Rally_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170129_StateCollege_Rally_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170129_StateCollege_Demonstration_Trump(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170206_StateCollege_Vigil_Trump(Against),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170206_StateCollege_Demonstration_Trump(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170302_StateCollege_Demonstration_Immigration(For),
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20170726_StateCollege_Rally_SocialServices,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20171206_UniversityPark_March_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20180214_UniversityPark_Rally_Labor,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20141204_CentreCounty_Rally_PoliceViolence,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20140421_StateCollege_NoForm_TraditionalFamily,
Pennsylvania State University,Pennsylvania State University-Main Campus,NA,NA,20140421_StateCollege_NoForm_LGB+,
Florida State University,Florida State University,134097,ipeds,20180221_Tallahassee_March_GunControl,
Florida State University,Florida State University,134097,ipeds,20180221_Tallahassee_Rally_GunControl,
Florida State University,Florida State University,134097,ipeds,20180324_Tallahassee_March_GunControl,
Florida State University,Florida State University,134097,ipeds,20151104_Tallahassee_Rally_Affirmativeaction(For),
Florida State University,Florida State University,134097,ipeds,20160112_Tallahassee_Rally_Policeviolence,
Florida State University,Florida State University,134097,ipeds,20160210_Tallahassee_Rally_Anti-Trump,
Florida State University,Florida State University,134097,ipeds,20160216_Tallahassee_Rally_Anti-Trump,
Florida State University,Florida State University,134097,ipeds,20160216_Tallahassee_Rally_Trump(For),
Florida State University,Florida State University,134097,ipeds,20160923_Tallahassee_Rally_PoliceViolence,
Florida State University,Florida State University,134097,ipeds,20160923_Tallahassee_Rally_FarRight(Against),
Florida State University,Florida State University,134097,ipeds,20180221_Tallahassee_March_GunControl,
Florida State University,Florida State University,134097,ipeds,20180324_Tallahassee_March_GunControl,
Florida State University,Florida State University,134097,ipeds,20130905_Tallahassee_Rally_Labor,
Middle Tennessee State University,Middle Tennessee State University,NA,NA,20151123_Murfreesboro_SymbolicDisplay_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,NA,NA,20160224_Murfreesboro_Blockade_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,NA,NA,20160324_Murfreesboro_March_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,NA,NA,20160927_Murfreesboro_Demonstration_RacistSymbols,
Middle Tennessee State University,Middle Tennessee State University,NA,NA,20170209_Murfreesboro_Rally_OtherIssue,
Middle Tennessee State University,Middle Tennessee State University,NA,NA,20170209_Murfreesboro_Demonstration_OtherIssue,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20160429_Albuquerque_March_IndigenousIssues,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20151112_Albuquerque_Rally_Labor,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20160201_Albuquerque_Petition_UniversityGovernance,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20160206_Albuquerque_Rally_SexualAssult,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20160707_Albuquerque_Rally_Policeviolence,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20160725_Albuquerque_Petition_Indigenous,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20160908_Albuquerque_Rally_Indigenous,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20160922_Albuquerque_Rally_Policeviolence,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20161109_Albuquerque_March_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20161113_Albuquerque_Petition_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20161116_Albuquerque_March_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20170108_Albuquerque_Petition_FarRight(Against),
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20170120_Albuquerque_Walkout_Trump(Against),
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20170127_Albuquerque_FarRight(Against),
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20151112_Albuquerque_Rally_OtherIssue,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20170813_Albuquerque_Rally_WhiteSupremacyAgainst,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20170905_Albuquerque_March_ImmigrationFor,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20170921_Albuquerque_SymbolicDisplay_AffirmativeActionAgainst,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20170922_Albuquerque_March_PoliceViolence,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20131111_Albuquerque_Rally_Immigration(For),
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20131114_Albuquerque_Demonstration_ProLife,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20131114_Albuquerque_Disruption_ProLife,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20150225_Albuquerque_Walkout_Labour,
University of New Mexico,University of New Mexico-Main Campus,187985,ipeds,20141013_Albuquerque_Rally_IndigenousIssues,
St Olaf College,St Olaf College,174844,ipeds,20170429_Northfield_Blockade_HateSpeech,
St Olaf College,St Olaf College,174844,ipeds,20151123_Northfield_Rally_PoliceViolence,
St Olaf College,St Olaf College,174844,ipeds,20160409_Northfield_OtherForm_OtherIssue,
St Olaf College,St Olaf College,174844,ipeds,20151124_Northfield_Rally_OtherIssue,
St Olaf College,St Olaf College,174844,ipeds,20170120_Northfield_Rally_Trump(Against),
St Olaf College,St Olaf College,174844,ipeds,20170424_Northfield_Sit-in_HateSpeech,
St Olaf College,St Olaf College,174844,ipeds,20170429_Northfield_Blockade_HateSpeech,
St Olaf College,St Olaf College,174844,ipeds,20171102_Northfield_Rally_AbortionAccess,
St Olaf College,St Olaf College,174844,ipeds,20180209_Northfield_Rally_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20150820_ Philadelphia_Rally_UniversityGoverance,
Temple University,Temple University,216339,ipeds,20160412_ Philadelphia_Walkout_PoliceViolence,
Temple University,Temple University,216339,ipeds,20151112_Philadelphia_Rally_Labour,
Temple University,Temple University,216339,ipeds,20160311_Philadelphia_Petition_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20151112_Philadelphia_March_Labour,
Temple University,Temple University,216339,ipeds,20151013_Philadelphia_Disruption_Labor,
Temple University,Temple University,216339,ipeds,20160315_Philadelphia_Rally_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20160208_Philadelphia_Rally_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20160221_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20160924_Philadelphia_SymbolicDisplay_PoliceViolence,
Temple University,Temple University,216339,ipeds,20160923_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20161003_Philadelphia_Disruption_PoliceViolence,
Temple University,Temple University,216339,ipeds,20161111_Philadelphia_March_OtherIssue,
Temple University,Temple University,216339,ipeds,20170120_Philadelphia_Walkout_Trump(Against),
Temple University,Temple University,216339,ipeds,20170215_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20170224_Philadelphia_Demonstration_Labour,
Temple University,Temple University,216339,ipeds,20170502_Philadelphia_Rally_Labour,
Temple University,Temple University,216339,ipeds,20161109_Philadelphia_Rally_Trump(Against),
Temple University,Temple University,216339,ipeds,20161109_Philadelphia_March_Trump(Against),
Temple University,Temple University,216339,ipeds,20171010_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20140310_Philadelphia_SitIn_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20140416_Philadelphia_March_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20140417_Philadelphia_Disruption_UniversityGovernance,
Temple University,Temple University,216339,ipeds,20140428_Philadelphia_SitIn_UniversityGovernance,
University of South Florida,University of South Florida-Main Campus,NA,NA,20160212_Tampa_Rally_Anti-Trump,
University of South Florida,University of South Florida-Main Campus,NA,NA,20160926_Tampa_Rally_FarRight(Against),
University of South Florida,University of South Florida-Main Campus,NA,NA,20170120_Tampa_Demonstration_Trump(Against),
University of South Florida,University of South Florida-Main Campus,NA,NA,20170120_Tampa_Demonstration_Trump(For),
University of South Florida,University of South Florida-Main Campus,NA,NA,20170130_Tampa_Rally_Immigration(For),
University of South Florida,University of South Florida-Main Campus,NA,NA,20171030_Tampa_March_SexualAssault,
Towson University,Towson University,164076,ipeds,20120828_CollegePark_Petition_LGB+(For),
Towson University,Towson University,164076,ipeds,20150826_Towson_Rally_Policeviolence,
Towson University,Towson University,164076,ipeds,20160422_Towson_Rally,
Towson University,Towson University,164076,ipeds,20161114_Towson_Rally_Trump(Against),
Towson University,Towson University,164076,ipeds,20161116_Towson_March_Immigration(For),
Towson University,Towson University,164076,ipeds,20161121_Towson_Petition_Immigration(For),
Towson University,Towson University,164076,ipeds,20171107_Towson_March_Universitygovernance,
Towson University,Towson University,164076,ipeds,20120828_Towson_Petition_LGB,
Towson University,Towson University,164076,ipeds,20120916_Towson_Petition_AntiRacism,
Towson University,Towson University,164076,ipeds,20130402_Towson_Rally_OtherIssue,
University of Utah,University of Utah,230764,ipeds,20161104_SaltLakeCity_Rally_SexualAssault,
University of Utah,University of Utah,230764,ipeds,20161110_SaltLakeCity_March_Trump(Against),
University of Utah,University of Utah,230764,ipeds,20171121_SaltLakeCity_Rally_Tuition,
University of Utah,University of Utah,230764,ipeds,20180405_SaltLakeCity_March_SexualAssault,
University of Utah,University of Utah,230764,ipeds,20170828_Virtual-UniversityofUtah_Petition_HateSpeech,
